epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,787.758,6.11749,25.488,3.87483,0,0,0,0,6.71998,35.5906,4.07026,0.000410959,0.000410959,0.000410959
2,998.182,4.56433,10.3682,2.68976,0,0,0,0,4.60568,15.2583,2.74233,0.000820719,0.000820719,0.000820719
